301,-0.22708,0.49258
302,-0.22708,0.46692
303,-0.22708,0.43398
304,-0.22708,0.39498
305,-0.22708,0.35171
306,-0.22708,0.30585
307,-0.22708,0.2588
308,-0.22708,0.21166
309,-0.22708,0.16526
310,-0.17804,0.1202
311,-0.17804,0.077098
312,-0.17804,0.036963
313,-0.17804,0.00018141
314,-0.17804,-0.033312
315,-0.17804,-0.063728
316,-0.17804,-0.091318
317,-0.17804,-0.11633
318,-0.17804,-0.13899
319,-0.17804,-0.15953
320,-0.091039,-0.17814
321,-0.091039,-0.19466
322,-0.091039,-0.20798
323,-0.091039,-0.21788
324,-0.091039,-0.22477
325,-0.091039,-0.22921
326,-0.091039,-0.2317
327,-0.091039,-0.23271
328,-0.091039,-0.23258
329,-0.091039,-0.23161
330,-0.48791,-0.23004
331,-0.48791,-0.22955
332,-0.48791,-0.23614
333,-0.48791,-0.2516
334,-0.48791,-0.27474
335,-0.48791,-0.30369
336,-0.48791,-0.33662
337,-0.48791,-0.372
338,-0.48791,-0.40861
339,-0.48791,-0.44551
340,0.83121,-0.48199
341,0.83121,-0.51257
342,0.83121,-0.51736
343,0.83121,-0.49057
344,0.83121,-0.43625
345,0.83121,-0.36078
346,0.83121,-0.27034
347,0.83121,-0.17013
348,0.83121,-0.064332
349,0.83121,0.043815
350,0.38278,0.15185
351,0.38278,0.25624
352,0.38278,0.34905
353,0.38278,0.42746
354,0.38278,0.49228
355,0.38278,0.54535
356,0.38278,0.58858
357,0.38278,0.62371
358,0.38278,0.6522
359,0.38278,0.67526
360,-0.26251,0.69391
361,-0.26251,0.70653
362,-0.26251,0.70425
363,-0.26251,0.68491
364,-0.26251,0.65101
365,-0.26251,0.6061
366,-0.26251,0.55349
367,-0.26251,0.49597
368,-0.26251,0.43578
369,-0.26251,0.37462
370,-0.37854,0.3138
371,-0.37854,0.25383
372,-0.37854,0.1937
373,-0.37854,0.13339
374,-0.37854,0.073587
375,-0.37854,0.01504
376,-0.37854,-0.041619
377,-0.37854,-0.095924
378,-0.37854,-0.14755
379,-0.37854,-0.19632
380,-0.058702,-0.24211
381,-0.058702,-0.28372
382,-0.058702,-0.31644
383,-0.058702,-0.339
384,-0.058702,-0.35254
385,-0.058702,-0.35876
386,-0.058702,-0.35928
387,-0.058702,-0.35553
388,-0.058702,-0.34866
389,-0.058702,-0.33958
390,0.29215,-0.32903
391,0.29215,-0.31623
392,0.29215,-0.29645
393,0.29215,-0.26854
394,0.29215,-0.23385
395,0.29215,-0.19431
396,0.29215,-0.15168
397,0.29215,-0.10743
398,0.29215,-0.062738
399,0.29215,-0.01847
400,-0.10444,0.02472
401,-0.10444,0.064874
402,-0.10444,0.095811
403,-0.10444,0.11565
404,-0.10444,0.12556
405,-0.10444,0.12742
406,-0.10444,0.12311
407,-0.10444,0.11423
408,-0.10444,0.10209
409,-0.10444,0.087739
410,-0.49866,0.071993
411,-0.49866,0.053998
412,-0.49866,0.028409
413,-0.49866,-0.0060733
414,-0.49866,-0.04792
415,-0.49866,-0.095005
416,-0.49866,-0.14534
417,-0.49866,-0.19729
418,-0.49866,-0.24956
419,-0.49866,-0.30118
420,-0.3535,-0.35142
421,-0.3535,-0.39924
422,-0.3535,-0.44213
423,-0.3535,-0.47928
424,-0.3535,-0.51102
425,-0.3535,-0.53802
426,-0.3535,-0.56098
427,-0.3535,-0.58052
428,-0.3535,-0.59718
429,-0.3535,-0.61142
430,-0.010871,-0.62362
431,-0.010871,-0.63281
432,-0.010871,-0.63418
433,-0.010871,-0.62652
434,-0.010871,-0.6111
435,-0.010871,-0.58977
436,-0.010871,-0.56426
437,-0.010871,-0.53604
438,-0.010871,-0.50627
439,-0.010871,-0.47587
440,0.45028,-0.44551
441,0.45028,-0.41397
442,0.45028,-0.37481
443,0.45028,-0.32634
444,0.45028,-0.27019
445,0.45028,-0.20875
446,0.45028,-0.14422
447,0.45028,-0.078438
448,0.45028,-0.012836
449,0.45028,0.051513
450,-0.019166,0.11383
451,-0.019166,0.17179
452,-0.019166,0.21811
453,-0.019166,0.25058
454,-0.019166,0.27059
455,-0.019166,0.28045
456,-0.019166,0.28237
457,-0.019166,0.27832
458,-0.019166,0.26986
459,-0.019166,0.25829
460,0.35718,0.24461
461,0.35718,0.23101
462,0.35718,0.22366
463,0.35718,0.22461
464,0.35718,0.23301
465,0.35718,0.24725
466,0.35718,0.26575
467,0.35718,0.28716
468,0.35718,0.31038
469,0.35718,0.33454
470,-0.20236,0.35899
471,-0.20236,0.38112
472,-0.20236,0.39231
473,-0.20236,0.38992
474,-0.20236,0.37557
475,-0.20236,0.3519
476,-0.20236,0.32147
477,-0.20236,0.28645
478,-0.20236,0.24861
479,-0.20236,0.20931
480,-0.01025,0.16961
481,-0.01025,0.13102
482,-0.01025,0.096951
483,-0.01025,0.068631
484,-0.01025,0.045725
485,-0.01025,0.02747
486,-0.01025,0.013067
487,-0.01025,0.0017981
488,-0.01025,-0.0069417
489,-0.01025,-0.013653
490,0.053931,-0.018744
491,0.053931,-0.022304
492,0.053931,-0.023653
493,0.053931,-0.022737
494,0.053931,-0.019935
495,0.053931,-0.015702
496,0.053931,-0.010453
497,0.053931,-0.0045296
498,0.053931,0.0017949
499,0.053931,0.008309
500,-0.63484,0.014852
